0	1	ah	19.8989182
0	1	ao	15.7909088
0	1	ax	17.8396816
0	1	ay	11.5396566
0	1	eh	21.3705463
0	1	ey	16.6536026
0	1	f	8.57675171
0	1	ih	14.1395416
0	1	iy	14.2458372
0	1	k	10.8735657
0	1	n	9.00777245
0	1	ow	13.3940496
0	1	r	13.2732744
0	1	s	9.2291069
0	1	SIL	0.00127000001
0	1	t	7.79390478
0	1	th	8.41971588
0	1	uw	12.7253914
0	1	v	8.56337929
0	1	w	23.0549622
0	1	z	15.002326
1	2	ah	19.8283005
1	2	ao	15.5273132
1	2	ax	17.8348961
1	2	ay	11.6688509
1	2	eh	21.3880978
1	2	ey	16.6384869
1	2	f	8.84522247
1	2	ih	14.046011
1	2	iy	14.3722963
1	2	k	10.9611034
1	2	n	8.78166294
1	2	ow	13.5717716
1	2	r	13.2096443
1	2	s	9.48288727
1	2	SIL	0.00119500002
1	2	t	7.92009115
1	2	th	8.20488834
1	2	uw	12.9112225
1	2	v	8.80201435
1	2	w	22.7065945
1	2	z	14.9777231
2	3	ah	19.9626522
2	3	ao	15.5164633
2	3	ax	18.0940113
2	3	ay	12.4582682
2	3	eh	20.4380245
2	3	ey	17.4524918
2	3	f	8.83343506
2	3	ih	13.7243986
2	3	iy	15.1705608
2	3	k	10.7563934
2	3	n	9.14406967
2	3	ow	14.2489157
2	3	r	13.6008949
2	3	s	9.45898724
2	3	SIL	0.001544
2	3	t	8.29062653
2	3	th	7.07308483
2	3	uw	13.294425
2	3	v	9.39627838
2	3	w	22.056572
2	3	z	14.3050318
3	4	ah	19.2646637
3	4	ao	16.1026115
3	4	ax	17.5757809
3	4	ay	12.8461561
3	4	eh	18.9892845
3	4	ey	18.4592171
3	4	f	8.90917778
3	4	ih	13.9439096
3	4	iy	15.8402853
3	4	k	10.3851347
3	4	n	9.20586109
3	4	ow	14.2477112
3	4	r	14.2082949
3	4	s	9.36804104
3	4	SIL	0.00277999998
3	4	t	8.07270336
3	4	th	6.22930384
3	4	uw	13.1276445
3	4	v	8.92085648
3	4	w	21.0190773
3	4	z	13.5120134
4	5	ah	18.9679451
4	5	ao	16.5423317
4	5	ax	17.1682091
4	5	ay	12.7662783
4	5	eh	18.9027195
4	5	ey	18.3590508
4	5	f	8.78899479
4	5	ih	14.0786896
4	5	iy	15.849885
4	5	k	10.8190498
4	5	n	8.99824429
4	5	ow	14.0646982
4	5	r	14.4336309
4	5	s	9.41516304
4	5	SIL	0.00211100001
4	5	t	8.32698154
4	5	th	6.82301998
4	5	uw	13.7296228
4	5	v	7.84094906
4	5	w	21.311985
4	5	z	13.4933729
5	6	ah	18.927496
5	6	ao	15.9040737
5	6	ax	17.2128696
5	6	ay	11.4904852
5	6	eh	19.8845634
5	6	ey	17.3384171
5	6	f	8.06759834
5	6	ih	14.2055473
5	6	iy	15.1596622
5	6	k	11.2945585
5	6	n	8.77060413
5	6	ow	13.3200703
5	6	r	13.9227047
5	6	s	9.41366673
5	6	SIL	0.0020930001
5	6	t	8.02846241
5	6	th	7.66891193
5	6	uw	13.3748598
5	6	v	7.23835611
5	6	w	21.6098709
5	6	z	14.002655
6	7	ah	18.3499985
6	7	ao	15.2024078
6	7	ax	17.0264797
6	7	ay	10.4381609
6	7	eh	20.3999615
6	7	ey	16.6492615
6	7	f	7.9091568
6	7	ih	13.9532557
6	7	iy	14.5658169
6	7	k	11.2070417
6	7	n	8.34036636
6	7	ow	12.7920027
6	7	r	13.840292
6	7	s	9.20032978
6	7	SIL	0.00194999995
6	7	t	8.00259113
6	7	th	8.11432362
6	7	uw	12.278162
6	7	v	7.49897099
6	7	w	20.8923244
6	7	z	14.3608303
7	8	ah	19.1483746
7	8	ao	15.7928123
7	8	ax	18.111599
7	8	ay	10.6472607
7	8	eh	21.0939445
7	8	ey	17.0321655
7	8	f	8.68362617
7	8	ih	14.503746
7	8	iy	14.78724
7	8	k	11.7425528
7	8	n	9.15259266
7	8	ow	13.5370798
7	8	r	14.6043205
7	8	s	9.34438515
7	8	SIL	0.00101100001
7	8	t	8.45366764
7	8	th	8.99928093
7	8	uw	13.0497856
7	8	v	8.204319
7	8	w	21.0965309
7	8	z	14.6276293
8	9	ah	19.3644371
8	9	ao	16.258709
8	9	ax	18.6107578
8	9	ay	10.9313297
8	9	eh	20.0520058
8	9	ey	17.5793571
8	9	f	8.75415325
8	9	ih	14.610219
8	9	iy	14.7763138
8	9	k	11.7999334
8	9	n	9.59994316
8	9	ow	13.7712326
8	9	r	14.705533
8	9	s	9.22712231
8	9	SIL	0.000922999985
8	9	t	8.72566891
8	9	th	8.57769585
8	9	uw	13.6298599
8	9	v	8.4318409
8	9	w	20.6150703
8	9	z	13.8851051
9	10	ah	19.2160091
9	10	ao	15.6978054
9	10	ax	17.5565681
9	10	ay	12.3197479
9	10	eh	18.3435612
9	10	ey	18.1321449
9	10	f	8.44869423
9	10	ih	14.4199162
9	10	iy	15.5777779
9	10	k	11.7493868
9	10	n	9.6615591
9	10	ow	13.2311268
9	10	r	14.3344078
9	10	s	9.35581112
9	10	SIL	0.00143499998
9	10	t	8.41644955
9	10	th	7.36102915
9	10	uw	13.0370197
9	10	v	8.57203007
9	10	w	19.5711231
9	10	z	12.1106052
10	11	ah	19.5950985
10	11	ao	15.9031687
10	11	ax	16.0071545
10	11	ay	14.3419762
10	11	eh	16.5269203
10	11	ey	19.7295132
10	11	f	7.27412319
10	11	ih	13.6041107
10	11	iy	18.2347145
10	11	k	11.2968178
10	11	n	9.68692112
10	11	ow	13.5085135
10	11	r	14.823329
10	11	s	8.81155872
10	11	SIL	0.00454699993
10	11	t	7.51512718
10	11	th	6.33015394
10	11	uw	14.1459808
10	11	v	6.67199278
10	11	w	19.6525745
10	11	z	10.6820459
11	12	ah	19.1600685
11	12	ao	15.9070911
11	12	ax	15.1119194
11	12	ay	14.0685015
11	12	eh	16.1977768
11	12	ey	18.3416119
11	12	f	7.0877099
11	12	ih	12.0001812
11	12	iy	18.1712189
11	12	k	10.4785566
11	12	n	8.72920132
11	12	ow	13.7425032
11	12	r	14.5182762
11	12	s	8.98974037
11	12	SIL	0.00678100018
11	12	t	7.18052387
11	12	th	6.02379513
11	12	uw	14.7777357
11	12	v	6.03024101
11	12	w	19.6568317
11	12	z	11.3457613
12	13	ah	17.7332706
12	13	ao	15.406538
12	13	ax	12.5131598
12	13	ay	13.0167427
12	13	eh	16.9250584
12	13	ey	15.574049
12	13	f	7.39835405
12	13	ih	9.49112225
12	13	iy	16.3096981
12	13	k	8.9936676
12	13	n	7.81331396
12	13	ow	13.3964472
12	13	r	13.9516563
12	13	s	9.53809166
12	13	SIL	0.00572100002
