0	1	ah	17.5814247
0	1	ao	16.7752361
0	1	ax	16.962101
0	1	ay	10.5823574
0	1	eh	18.0937061
0	1	ey	18.2791214
0	1	f	11.3609734
0	1	ih	13.5074978
0	1	iy	13.8893538
0	1	k	10.1002522
0	1	n	9.19204807
0	1	ow	12.3655853
0	1	r	12.782486
0	1	s	10.7445383
0	1	SIL	0.000665
0	1	t	9.51016998
0	1	th	8.51632595
0	1	uw	14.1949167
0	1	v	8.62864685
0	1	w	20.3616524
0	1	z	15.1266108
1	2	ah	18.3764286
1	2	ao	17.0659637
1	2	ax	17.3715305
1	2	ay	11.0020914
1	2	eh	18.3836651
1	2	ey	17.6406288
1	2	f	11.027607
1	2	ih	13.6445446
1	2	iy	13.8318272
1	2	k	10.7050953
1	2	n	9.22357273
1	2	ow	12.4523258
1	2	r	13.2544546
1	2	s	11.4749517
1	2	SIL	0.000676000025
1	2	t	9.16512299
1	2	th	8.61437035
1	2	uw	14.5335331
1	2	v	8.4384203
1	2	w	21.0285397
1	2	z	14.9399261
2	3	ah	19.5132961
2	3	ao	17.277647
2	3	ax	18.1567345
2	3	ay	11.2141085
2	3	eh	19.3586349
2	3	ey	16.9174595
2	3	f	10.162981
2	3	ih	14.2106094
2	3	iy	14.2762699
2	3	k	11.9004402
2	3	n	9.66728687
2	3	ow	12.9158077
2	3	r	13.7295055
2	3	s	11.1242504
2	3	SIL	0.000650000002
2	3	t	9.23709679
2	3	th	8.86604595
2	3	uw	15.0148678
2	3	v	8.22256374
2	3	w	22.1740646
2	3	z	14.4118853
3	4	ah	18.8052826
3	4	ao	17.7523632
3	4	ax	17.7700615
3	4	ay	10.9870386
3	4	eh	19.4494572
3	4	ey	16.25424
3	4	f	9.29084873
3	4	ih	14.7159901
3	4	iy	14.631813
3	4	k	12.1450357
3	4	n	9.11182308
3	4	ow	13.2482681
3	4	r	14.1589346
3	4	s	11.1128674
3	4	SIL	0.000939999998
3	4	t	9.08677864
3	4	th	8.74411297
3	4	uw	15.5228004
