0	1	ah	17.8284988
0	1	ao	17.9418621
0	1	ax	15.8180447
0	1	ay	11.4874296
0	1	eh	19.4402466
0	1	ey	18.2234879
0	1	f	10.4942923
0	1	ih	14.9306936
0	1	iy	12.9506426
0	1	k	10.1798992
0	1	n	7.95099688
0	1	ow	13.202157
0	1	r	13.1280041
0	1	s	10.708107
0	1	SIL	0.00312900008
0	1	t	6.99310112
0	1	th	6.56732607
0	1	uw	13.3734159
0	1	v	7.98421001
0	1	w	21.2989063
0	1	z	15.8553247
1	2	ah	17.817585
1	2	ao	17.717411
1	2	ax	15.2294283
1	2	ay	11.2212696
1	2	eh	19.2957897
1	2	ey	17.7321873
1	2	f	9.34741402
1	2	ih	14.9420443
1	2	iy	12.9430733
1	2	k	10.6383467
1	2	n	7.26937723
1	2	ow	12.23211
1	2	r	13.2246819
1	2	s	9.93831635
1	2	SIL	0.00397600001
1	2	t	6.71200991
1	2	th	6.84676886
1	2	uw	12.9676466
1	2	v	7.12203407
1	2	w	21.4479198
1	2	z	15.2785301
2	3	ah	17.5374489
2	3	ao	17.2617245
2	3	ax	14.9963007
2	3	ay	11.4213581
2	3	eh	19.2035828
2	3	ey	18.0973434
2	3	f	8.43818569
2	3	ih	14.4920654
2	3	iy	13.9910727
2	3	k	10.5653896
2	3	n	7.81068802
2	3	ow	12.1086931
2	3	r	14.1069517
2	3	s	9.07920074
2	3	SIL	0.0047050002
2	3	t	6.219028
2	3	th	7.38641787
2	3	uw	12.59447
2	3	v	6.64601803
2	3	w	20.7317066
2	3	z	14.8053961
3	4	ah	17.894125
3	4	ao	17.3822308
3	4	ax	15.8409786
3	4	ay	11.401042
3	4	eh	19.0250454
3	4	ey	18.8898582
3	4	f	8.90754032
3	4	ih	14.2857876
3	4	iy	14.1044312
3	4	k	10.6458006
3	4	n	8.64991188
3	4	ow	13.0541563
3	4	r	14.7725592
3	4	s	9.12533379
3	4	SIL	0.00303300004
3	4	t	6.63050604
3	4	th	7.62355518
3	4	uw	13.3484278
3	4	v	7.18247318
3	4	w	20.65625
3	4	z	14.8813286
4	5	ah	19.2985859
4	5	ao	17.5997925
4	5	ax	17.5892487
4	5	ay	11.8307419
4	5	eh	20.0681229
4	5	ey	18.7777348
4	5	f	9.58725071
4	5	ih	14.818552
4	5	iy	13.7957087
4	5	k	11.4534254
4	5	n	9.44534206
4	5	ow	13.8814306
4	5	r	15.1280441
4	5	s	9.89346695
4	5	SIL	0.00114900002
4	5	t	7.78530598
4	5	th	8.21780872
4	5	uw	14.520874
4	5	v	8.32156563
4	5	w	21.6726551
4	5	z	15.5944128
5	6	ah	20.7927456
5	6	ao	17.5444221
5	6	ax	18.5685978
5	6	ay	12.5489702
5	6	eh	21.0492821
5	6	ey	17.9165745
5	6	f	9.63094139
5	6	ih	14.4590502
5	6	iy	13.2712564
5	6	k	11.2905674
5	6	n	9.58470726
5	6	ow	13.4243279
5	6	r	14.51931
5	6	s	10.4705858
5	6	SIL	0.000581
5	6	t	8.50376892
5	6	th	9.39638519
5	6	uw	14.9579306
5	6	v	9.096632
5	6	w	23.5848923
5	6	z	16.2942848
6	7	ah	19.2662849
6	7	ao	15.9163008
6	7	ax	16.824234
6	7	ay	12.0120811
6	7	eh	21.5406361
6	7	ey	15.8756914
6	7	f	7.53161478
6	7	ih	13.8219719
6	7	iy	13.1269093
6	7	k	9.71008587
6	7	n	8.63445377
6	7	ow	12.905591
6	7	r	13.732173
6	7	s	9.5156374
6	7	SIL	0.0022499999
6	7	t	6.90213919
6	7	th	10.9314623
6	7	uw	14.1060085
6	7	v	7.92380524
6	7	w	23.7424889
6	7	z	16.6807518
7	8	ah	17.8759937
7	8	ao	15.4926538
7	8	ax	16.0596848
7	8	ay	11.7876062
7	8	eh	21.1354008
7	8	ey	15.2456846
7	8	f	6.973979
7	8	ih	13.7707901
7	8	iy	13.497138
7	8	k	9.1394968
7	8	n	8.4828434
7	8	ow	13.5476952
7	8	r	12.6279697
7	8	s	9.18735504
7	8	SIL	0.00385700003
7	8	t	6.28891706
7	8	th	10.5942307
7	8	uw	13.6031656
7	8	v	7.42147923
7	8	w	22.6398506
7	8	z	15.9067202
8	9	ah	18.3322506
8	9	ao	16.4452648
8	9	ax	17.0583572
8	9	ay	11.0500126
8	9	eh	20.9054432
8	9	ey	15.5418081
8	9	f	6.89791107
8	9	ih	14.2239227
8	9	iy	14.1585979
8	9	k	10.4681215
8	9	n	9.13383102
8	9	ow	14.2693214
8	9	r	13.2449389
8	9	s	9.4845562
8	9	SIL	0.00303300004
8	9	t	7.1142292
8	9	th	10.3402519
8	9	uw	14.4734707
8	9	v	6.9699502
8	9	w	22.9126415
8	9	z	15.5071735
9	10	ah	18.5605183
9	10	ao	16.9770451
9	10	ax	17.1383686
9	10	ay	11.0688372
9	10	eh	20.3204556
9	10	ey	15.3923407
9	10	f	7.95924091
9	10	ih	14.0456791
9	10	iy	13.7788305
9	10	k	10.8632593
9	10	n	9.27183247
9	10	ow	14.272995
9	10	r	13.3569174
9	10	s	10.1750116
9	10	SIL	0.00205600006
9	10	t	7.38551712
9	10	th	9.63658333
9	10	uw	14.7047272
9	10	v	7.07346916
9	10	w	22.8373013
9	10	z	15.2721386
10	11	ah	17.3546562
10	11	ao	16.0136585
10	11	ax	16.2955933
10	11	ay	11.3961458
10	11	eh	19.1390934
10	11	ey	17.3026066
10	11	f	6.75086784
10	11	ih	14.8417788
10	11	iy	14.412569
10	11	k	10.4326611
10	11	n	9.1652298
10	11	ow	14.3508263
10	11	r	11.9060469
10	11	s	10.6411905
10	11	SIL	0.0049800002
10	11	t	7.58144999
10	11	th	9.58698845
10	11	uw	13.8336754
10	11	v	5.79589701
10	11	w	21.3295021
10	11	z	15.423398
11	12	ah	16.8748131
11	12	ao	15.0780439
11	12	ax	15.4973803
11	12	ay	10.8442907
11	12	eh	18.901371
11	12	ey	17.2832546
11	12	f	5.72505808
